415.197083	1.949829	0.008656	
416.784576	1.943863	0.007817	
418.372009	1.938472	0.007045	
419.959473	1.933613	0.006337	
421.546875	1.929245	0.005690	
423.134277	1.925324	0.005100	
424.721680	1.921812	0.004564	
426.309021	1.918668	0.004079	
427.896393	1.915854	0.003641	
429.483704	1.913334	0.003248	
431.070984	1.911072	0.002896	
432.658295	1.909033	0.002582	
434.245544	1.907183	0.002302	
435.832764	1.905492	0.002055	
437.420013	1.903927	0.001837	
439.007172	1.902459	0.001645	
440.594330	1.901059	0.001476	
442.181488	1.899699	0.001328	
443.768616	1.898354	0.001199	
445.355713	1.896997	0.001085	
446.942780	1.895604	0.000985	
448.529846	1.894153	0.000896	
450.116852	1.892619	0.000815	
451.703857	1.890982	0.000741	
453.290833	1.889230	0.000673	
454.877777	1.887371	0.000609	
456.464691	1.885414	0.000550	
458.051575	1.883370	0.000495	
459.638428	1.881245	0.000444	
461.225250	1.879050	0.000397	
462.812073	1.876792	0.000354	
464.398834	1.874478	0.000314	
465.985596	1.872118	0.000278	
467.572266	1.869717	0.000245	
469.158997	1.867284	0.000214	
470.745605	1.864824	0.000187	
472.332214	1.862346	0.000162	
473.918793	1.859854	0.000139	
475.505371	1.857356	0.000119	
477.091888	1.854858	0.000101	
478.678375	1.852364	0.000085	
480.264832	1.849882	0.000071	
481.851257	1.847415	0.000058	
483.437653	1.844970	0.000048	
485.023987	1.842552	0.000038	
486.610291	1.840165	0.000030	
488.196594	1.837814	0.000024	
489.782806	1.835503	0.000018	
491.369049	1.833238	0.000013	
492.955231	1.831021	0.000010	
494.541351	1.828858	0.000007	
496.127441	1.826752	0.000004	
497.713470	1.824706	0.000003	
499.299500	1.822725	0.000001	
500.885498	1.820812	0.000001	
502.471436	1.818971	0.000000	
504.057312	1.817203	0.000000	
505.643158	1.815513	0.000000	
507.229004	1.813904	0.000000	
508.814789	1.812376	0.000000	
510.400543	1.810926	0.000000	
511.986237	1.809551	0.000000	
513.571899	1.808248	0.000000	
515.157471	1.807012	0.000000	
516.743042	1.805842	0.000000	
518.328552	1.804733	0.000000	
519.914063	1.803683	0.000000	
521.499451	1.802688	0.000000	
523.084839	1.801746	0.000000	
524.670227	1.800854	0.000000	
526.255493	1.800010	0.000000	
527.840759	1.799210	0.000000	
529.425964	1.798451	0.000000	
531.011108	1.797733	0.000000	
532.596252	1.797051	0.000000	
534.181274	1.796404	0.000000	
535.766296	1.795789	0.000000	
537.351257	1.795204	0.000000	
538.936157	1.794647	0.000000	
540.521057	1.794115	0.000000	
542.105896	1.793607	0.000000	
543.690674	1.793122	0.000000	
545.275391	1.792656	0.000000	
546.860046	1.792207	0.000000	
548.444702	1.791775	0.000000	
550.029175	1.791358	0.000000	
551.613708	1.790953	0.000000	
553.198181	1.790559	0.000000	
554.782593	1.790174	0.000000	
556.366943	1.789798	0.000000	
557.951233	1.789428	0.000000	
559.535522	1.789063	0.000000	
561.119690	1.788701	0.000000	
562.703796	1.788342	0.000000	
564.287903	1.787983	0.000000	
565.871948	1.787624	0.000000	
567.455872	1.787264	0.000000	
569.039795	1.786900	0.000000	
570.623657	1.786533	0.000000	
572.207397	1.786161	0.000000	
573.791138	1.785783	0.000000	
575.374878	1.785397	0.000000	
576.958435	1.785004	0.000000	
578.542053	1.784601	0.000000	
580.125549	1.784189	0.000000	
581.708984	1.783767	0.000000	
583.292358	1.783337	0.000000	
584.875671	1.782900	0.000000	
586.458923	1.782455	0.000000	
588.042114	1.782004	0.000000	
589.625244	1.781547	0.000000	
591.208313	1.781084	0.000000	
592.791321	1.780616	0.000000	
594.374268	1.780144	0.000000	
595.957153	1.779668	0.000000	
597.539978	1.779188	0.000000	
599.122681	1.778705	0.000000	
600.705444	1.778220	0.000000	
602.288025	1.777732	0.000000	
603.870544	1.777243	0.000000	
605.453064	1.776753	0.000000	
607.035522	1.776262	0.000000	
608.617798	1.775770	0.000000	
610.200134	1.775278	0.000000	
611.782349	1.774787	0.000000	
613.364502	1.774296	0.000000	
614.946594	1.773806	0.000000	
616.528625	1.773317	0.000000	
618.110535	1.772830	0.000000	
619.692444	1.772345	0.000000	
621.274231	1.771862	0.000000	
622.855957	1.771382	0.000000	
624.437622	1.770905	0.000000	
626.019165	1.770431	0.000000	
627.600708	1.769960	0.000000	
629.182190	1.769493	0.000000	
630.763550	1.769030	0.000000	
632.344849	1.768571	0.000000	
633.926086	1.768117	0.000000	
635.507202	1.767667	0.000000	
637.088257	1.767223	0.000000	
638.669312	1.766783	0.000000	
640.250183	1.766348	0.000000	
641.831055	1.765920	0.000000	
643.411865	1.765496	0.000000	
644.992554	1.765079	0.000000	
646.573120	1.764668	0.000000	
648.153687	1.764263	0.000000	
