495	1.89686	4.85E-03
496	1.89574	4.83E-03
497	1.89462	4.81E-03
498	1.8935	4.79E-03
499	1.89238	4.77E-03
500	1.89126	4.75E-03
501	1.89015	4.73E-03
502	1.88904	4.71E-03
503	1.88792	4.69E-03
504	1.88681	4.68E-03
505	1.88571	4.66E-03
506	1.8846	4.64E-03
507	1.8835	4.62E-03
508	1.88239	4.60E-03
509	1.88129	4.58E-03
510	1.88019	4.57E-03
511	1.87909	4.55E-03
512	1.87799	4.53E-03
513	1.8769	4.51E-03
514	1.8758	4.50E-03
515	1.87471	4.48E-03
516	1.87361	4.46E-03
517	1.87252	4.45E-03
518	1.87143	4.43E-03
519	1.87034	4.42E-03
520	1.86925	4.40E-03
521	1.86817	4.38E-03
522	1.86708	4.37E-03
523	1.866	4.35E-03
524	1.86491	4.34E-03
525	1.86383	4.32E-03
526	1.86275	4.31E-03
527	1.86166	4.30E-03
528	1.86058	4.28E-03
529	1.8595	4.27E-03
530	1.85843	4.25E-03
531	1.85735	4.24E-03
532	1.85627	4.23E-03
533	1.85519	4.21E-03
534	1.85412	4.20E-03
535	1.85304	4.18E-03
536	1.85197	4.17E-03
537	1.85089	4.16E-03
538	1.84982	4.15E-03
539	1.84875	4.13E-03
540	1.84768	4.12E-03
541	1.84661	4.11E-03
542	1.84553	4.10E-03
543	1.84446	4.08E-03
544	1.84339	4.07E-03
545	1.84232	4.06E-03
546	1.84125	4.05E-03
547	1.84019	4.04E-03
548	1.83912	4.03E-03
549	1.83805	4.01E-03
550	1.83698	4.00E-03
551	1.83591	3.99E-03
552	1.83485	3.98E-03
553	1.83378	3.97E-03
554	1.83271	3.96E-03
555	1.83165	3.95E-03
556	1.83058	3.94E-03
557	1.82951	3.93E-03
558	1.82845	3.92E-03
559	1.82738	3.91E-03
560	1.82632	3.90E-03
561	1.82525	3.89E-03
562	1.82419	3.88E-03
563	1.82312	3.87E-03
564	1.82206	3.86E-03
565	1.82099	3.85E-03
566	1.81993	3.84E-03
567	1.81886	3.83E-03
568	1.8178	3.82E-03
569	1.81673	3.81E-03
570	1.81566	3.80E-03
571	1.8146	3.80E-03
572	1.81353	3.79E-03
573	1.81247	3.78E-03
574	1.8114	3.77E-03
575	1.81034	3.76E-03
576	1.80927	3.75E-03
577	1.8082	3.74E-03
578	1.80714	3.74E-03
579	1.80607	3.73E-03
580	1.80501	3.72E-03
581	1.80394	3.71E-03
582	1.80287	3.70E-03
583	1.8018	3.70E-03
584	1.80074	3.69E-03
585	1.79967	3.68E-03
586	1.7986	3.67E-03
587	1.79753	3.67E-03
588	1.79646	3.66E-03
589	1.79539	3.65E-03
590	1.79432	3.65E-03
591	1.79325	3.64E-03
592	1.79218	3.63E-03
593	1.79111	3.62E-03
594	1.79004	3.62E-03
595	1.78897	3.61E-03
596	1.78789	3.60E-03
597	1.78682	3.60E-03
598	1.78575	3.59E-03
599	1.78467	3.59E-03
600	1.7836	3.58E-03
601	1.78252	3.57E-03
602	1.78145	3.57E-03
603	1.78037	3.56E-03
604	1.7793	3.55E-03
605	1.77822	3.55E-03
606	1.77714	3.54E-03
607	1.77606	3.54E-03
608	1.77498	3.53E-03
609	1.7739	3.53E-03
610	1.77282	3.52E-03
611	1.77174	3.51E-03
612	1.77066	3.51E-03
613	1.76958	3.50E-03
614	1.7685	3.50E-03
615	1.76741	3.49E-03
616	1.76633	3.49E-03
617	1.76524	3.48E-03
