 682           1.793953      0 
 683           1.793813      0 
 684           1.793674      0 
 685           1.793536      0 
 686           1.793398      0 
 687           1.793261      0 
 688           1.793125      0 
 689           1.79299       0 
 690           1.792855      0 
 691           1.792721      0 
 692           1.792588      0 
 693           1.792456      0 
 694           1.792324      0 
 695           1.792192      0 
 696           1.792062      0 
 697           1.791932      0 
 698           1.791803      0 
 699           1.791674      0 
 700           1.791547      0 
 701           1.79142       0 
 702           1.791293      0 
 703           1.791167      0 
 704           1.791041      0 
 705           1.790916      0 
 706           1.790792      0 
 707           1.790668      0 
 708           1.790545      0 
 709           1.790424      0 
 710           1.790302      0 
 711           1.790181      0 
 712           1.790061      0 
 713           1.789941      0 
 714           1.789821      0 
 715           1.789702      0 
 716           1.789584      0 
 717           1.789467      0 
 718           1.78935       0 
 719           1.789233      0 
 720           1.789118      0 
 721           1.789003      0 
 722           1.788888      0 
 723           1.788774      0 
 724           1.788661      0 
 725           1.788548      0 
 726           1.788435      0 
 727           1.788323      0 
 728           1.788211      0 
 729           1.7881        0 
 730           1.78799       0 
 731           1.78788       0 
 732           1.787771      0 
 733           1.787662      0 
 734           1.787554      0 
 735           1.787446      0 
 736           1.787338      0 
 737           1.787231      0 
 738           1.787125      0 
 739           1.787019      0 
 740           1.786914      0 
 741           1.786809      0 
 742           1.786705      0 
 743           1.786601      0 
 744           1.786498      0 
 745           1.786395      0 
 746           1.786293      0 
 747           1.786191      0 
 748           1.786089      0 
 749           1.785989      0 
 750           1.785888      0 
 751           1.785788      0 
 752           1.785689      0 
 753           1.785589      0 
 754           1.785491      0 
 755           1.785393      0 
 756           1.785295      0 
 757           1.785197      0 
 758           1.785101      0 
 759           1.785004      0 
 760           1.784908      0 
 761           1.784813      0 
 762           1.784718      0 
 763           1.784623      0 
 764           1.784529      0 
 765           1.784435      0 
 766           1.784342      0 
 767           1.784249      0 
 768           1.784156      0 
 769           1.784064      0 
 770           1.783972      0 
 771           1.78388       0 
 772           1.783789      0 
 773           1.783699      0 
